"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_id","symbol"
7.21454915161108,-1.06101956740039,0.400245567293167,-2.65092146947683,0.00802725033315093,0.0428705723437519,"ENSG00000257207","ENSG00000158161"
368.165015553431,1.12526862539922,0.184236721856321,6.10773256309224,1.0105649896303e-09,7.82401214938881e-07,"ENSG00000152082","MZT2B"
3.47458374957779,1.38242842334868,0.424119402724622,3.25952647878807,0.00111598362807963,0.010937268721426,"ENSG00000078098","FAP"
3.18829571916543,1.33583981323968,0.470243667668165,2.84073961030419,0.00450090463756785,0.0289231568292284,"ENSG00000271303","SRXN1"
189.970414530595,1.03789484137263,0.254207217991535,4.08286928110433,4.44830469989352e-05,0.00124974895881655,"ENSG00000171222","SCAND1"
10.5975612611553,1.22771306131633,0.326683733694823,3.75810894356687,0.000171202343500489,0.00306818426683157,"ENSG00000268858","ENSG00000159023"
18.3968403492253,1.07971481333803,0.290961729780949,3.71084820725699,0.00020656594526713,0.0034990409267113,"ENSG00000040608","RTN4R"
127.303480766679,1.7895917602579,0.28256822858734,6.33330848696158,2.39959108595506e-10,3.03373756657972e-07,"ENSG00000240972","MIF"
14.1958013271286,1.12610441032566,0.224663667495001,5.01240108328027,5.37550104407506e-07,6.12763057540589e-05,"ENSG00000242114","MTFP1"
2.40871323368233,-1.36414443211978,0.461603375650156,-2.95523062455603,0.00312435402701816,0.02272510013271,"ENSG00000183873","SCN5A"
6.32374037692071,1.06701430492687,0.333559341832407,3.19887399664848,0.00137965454172044,0.0127125657420989,"ENSG00000163827","LRRC2"
1.81171566305923,-1.08651707227932,0.391333125393234,-2.77645055267817,0.00549559936813858,0.0329712253721757,"ENSG00000228008","ENSG00000160055"
126.762206849009,1.0460422514561,0.235233538659783,4.44682445120627,8.71489993454519e-06,0.000402651539500731,"ENSG00000169704","GP9"
3.99915946290674,-2.19303341299231,0.468948468116846,-4.67649126096705,2.91825030156485e-06,0.000189312381920521,"ENSG00000183657","ENSG00000162521"
4.85340468946784,-1.0513063137728,0.384341677015317,-2.73534299464199,0.00623153059688303,0.0360550566608612,"ENSG00000213132","ENSG00000162520"
15.5970101580645,1.51670589290871,0.26276322421375,5.77213914712402,7.82714368716338e-09,3.2028732037734e-06,"ENSG00000243449","NICOL1"
3.21892218590116,1.20199425161779,0.348881012148322,3.44528423664048,0.000570459188042553,0.00698360557051742,"ENSG00000138769","CDKL2"
35.7219974823582,1.40951312190839,0.305509838101378,4.61364233200461,3.95673085256072e-06,0.000235154940028042,"ENSG00000170180","GYPA"
2.5984291192336,1.43541469361829,0.475872955904568,3.0163821579013,0.00255810629201005,0.0196550188966761,"ENSG00000164123","SPMIP2"
1.78409172351908,-1.04066271052785,0.396473378087032,-2.6247984556971,0.00867002705560079,0.0450928277545353,"ENSG00000153404","PLEKHG4B"
6.55893327703439,-1.48444791406426,0.357213299736011,-4.15563450510186,3.24386038820563e-05,0.00100844518268439,"ENSG00000269215","ENSG00000116525"
5.28263134403657,-1.20399389386808,0.325055627052871,-3.7039626256716,0.000212257544347841,0.00355218492087295,"ENSG00000184838","PRR16"
3.88599558380268,2.60767025142526,0.617636982256691,4.22201119158618,2.42132084259252e-05,0.000815334357334969,"ENSG00000164379","FOXQ1"
55.4665920228267,-1.4436786402945,0.537763815866972,-2.68459609534537,0.00726175044897383,0.0399640536184721,"ENSG00000096696","DSP"
2.73153981204844,1.09598426356829,0.387238755240913,2.83025458773217,0.00465109778146805,0.0295760479409585,"ENSG00000172179","PRL"
1584.71513743284,-1.08551831833967,0.363035144935744,-2.99011909310267,0.00278868696588985,0.0208731268216524,"ENSG00000196735","HLA-DQA1"
1407.69834245282,-1.38616758559236,0.438137568414865,-3.16377248955702,0.00155738486720776,0.0139015092094085,"ENSG00000179344","HLA-DQB1"
5.76278775554848,1.29840694835396,0.319178513838342,4.06796476598541,4.74255501624623e-05,0.00130603391308785,"ENSG00000170667","RASA4B"
586.436825803412,1.19440382672386,0.449167313465217,2.65915125815661,0.00783377843196524,0.0421448188214083,"ENSG00000036448","MYOM2"
4.61612828756744,1.58751397386937,0.548990306705112,2.89169763924829,0.00383166507438606,0.0258423696360266,"ENSG00000204775","ENSG00000084072"
3.24537788531524,-1.96947406782211,0.427869613375802,-4.60297718336054,4.16493872965169e-06,0.00024582336475122,"ENSG00000204352","ENSG00000164002"
30.217114168184,1.36058386343681,0.305593972057239,4.4522601485803,8.49711308436753e-06,0.000396070381480684,"ENSG00000172889","EGFL7"
